date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2024-05-07,4,South,137,Personal Care,15,105.89999999999999,0,,7.06,153,Large,0
2024-11-29,2,South,130,Household,16,124.64,0,,7.79,277,Large,0
2024-05-07,7,South,132,Beverages,17,71.06,0,,4.18,784,Small,0
2024-07-11,4,East,122,Snacks,18,105.12,1,FlashSale,5.84,260,Small,0
2023-07-29,6,South,121,Dairy,16,144.312,0,,8.59,603,Large,1
2023-03-31,8,North,138,Snacks,16,140.16,0,,8.76,787,Large,0
2022-10-26,10,East,145,Dairy,14,55.02,0,,3.93,558,Large,0
2024-07-05,3,South,111,Household,16,115.68,0,,7.23,794,Large,0
2023-05-30,5,North,110,Dairy,18,95.76,1,FlashSale,5.32,672,Large,0
2024-12-07,3,East,124,Dairy,18,169.74,0,,9.43,662,Small,1
2024-02-19,2,South,149,Snacks,7,54.04,0,,7.72,254,Large,0
2023-11-25,2,East,111,Personal Care,9,67.67999999999999,0,,7.05,932,Large,1
2022-07-12,8,South,122,Snacks,14,82.208,1,BuyOneGetOne,5.872,631,Medium,0
2022-06-15,3,South,130,Personal Care,16,51.68,0,,3.23,910,Medium,0
2023-10-22,8,North,140,Snacks,20,54.672,0,,2.68,144,Large,1
2024-08-09,5,East,124,Beverages,21,209.58,0,,9.98,730,Small,0
2023-08-30,5,South,146,Household,14,66.92,0,,4.78,909,Medium,0
2024-07-13,3,South,111,Snacks,14,37.007999999999996,0,,2.57,457,Medium,1
2024-07-16,4,East,137,Household,26,254.27999999999997,0,,9.78,155,Large,0
2022-12-26,8,North,130,Household,13,111.92999999999999,0,,8.61,135,Small,0
2022-06-15,8,East,123,Snacks,16,138.08,0,,8.63,291,Medium,0
2022-08-26,8,East,144,Household,14,82.60000000000001,0,,5.9,924,Large,0
2022-04-16,5,South,109,Personal Care,13,63.096,0,,4.78,602,Large,1
2024-04-28,9,South,127,Personal Care,18,106.56,0,,5.92,310,Large,1
2024-01-31,3,South,116,Household,19,101.27,0,,5.33,688,Small,0
2022-07-07,10,South,131,Household,17,132.736,1,Discount,7.808,521,Small,0
2024-01-28,2,South,132,Personal Care,15,103.116,0,,6.61,643,Large,1
2024-06-24,3,East,112,Beverages,15,117.6,0,,7.84,482,Medium,0
2023-01-23,10,South,149,Household,12,60.12,0,,5.01,372,Medium,0
2022-04-19,7,South,108,Dairy,17,53.176,1,FlashSale,3.128,857,Medium,0
2024-07-01,7,North,132,Snacks,17,70.44800000000001,1,Discount,4.144,723,Large,0
2024-04-28,8,East,115,Beverages,12,69.0,0,,5.75,516,Small,1
2022-11-04,9,South,147,Beverages,11,92.07,0,,8.37,239,Small,0
2024-08-31,9,North,108,Dairy,22,77.292,0,,3.39,238,Large,1
2024-05-12,1,North,132,Snacks,26,195.88799999999998,0,,7.42,713,Small,1
2023-05-08,3,South,108,Beverages,12,51.12,0,,4.26,549,Large,0
2022-04-14,3,East,128,Dairy,13,89.57,0,,6.89,218,Small,0
2022-06-26,4,South,113,Household,15,115.752,0,,7.42,182,Medium,1
2022-09-09,3,South,140,Dairy,14,123.20000000000002,0,,8.8,236,Large,0
2024-06-30,8,East,124,Personal Care,14,80.208,0,,5.57,172,Medium,1
2024-07-04,8,South,119,Dairy,14,60.89999999999999,0,,4.35,655,Medium,0
2022-06-11,7,East,150,Household,14,116.064,0,,8.06,345,Small,1
2023-11-01,3,South,121,Beverages,18,128.304,1,Discount,7.128,393,Small,0
2022-09-07,4,East,146,Beverages,15,49.8,0,,3.32,211,Large,0
2023-04-16,4,East,118,Personal Care,16,143.976,0,,8.57,811,Large,1
2022-07-22,5,South,145,Personal Care,8,45.68,0,,5.71,548,Large,0
2022-01-30,7,South,113,Dairy,14,115.056,0,,7.99,705,Small,1
2023-09-07,10,North,147,Snacks,17,40.8,0,,2.4,651,Small,0
2022-04-21,1,North,142,Snacks,10,68.72,1,BuyOneGetOne,6.872,701,Small,0
2023-10-19,6,North,148,Personal Care,14,122.22,0,,8.73,921,Small,0
2022-09-26,1,East,135,Household,14,33.040000000000006,1,Discount,2.3600000000000003,914,Small,0
2024-09-12,4,South,106,Dairy,11,63.80000000000001,1,Discount,5.800000000000001,498,Large,0
2023-07-29,3,North,135,Dairy,27,106.25999999999999,0,,3.85,416,Small,1
2022-05-25,7,East,150,Beverages,15,83.25,0,,5.55,979,Large,0
2024-03-18,4,North,126,Household,9,55.35,0,,6.15,882,Large,0
2022-06-08,9,East,145,Snacks,14,101.808,1,FlashSale,7.272,897,Medium,0
2023-10-20,2,North,129,Household,19,84.36000000000001,1,FlashSale,4.44,733,Small,0
2023-05-09,4,North,123,Snacks,15,131.25,0,,8.75,311,Medium,0
2023-09-16,8,East,103,Snacks,16,27.552,1,FlashSale,1.64,515,Medium,1
2023-03-30,3,South,101,Household,14,70.83999999999999,0,,5.06,492,Large,0
2022-08-13,2,North,141,Beverages,13,45.54,0,,3.45,355,Large,1
2022-01-30,9,South,145,Beverages,20,170.952,0,,8.38,738,Small,1
2024-11-14,3,South,110,Dairy,28,86.912,1,BuyOneGetOne,3.104,547,Medium,0
2022-09-15,9,South,118,Dairy,14,32.48,0,,2.32,957,Medium,0
2024-08-10,10,North,104,Snacks,19,48.0,0,,2.5,802,Large,1
2023-07-29,8,North,143,Beverages,14,54.288,0,,3.77,189,Medium,1
2022-03-17,5,South,123,Snacks,14,81.75999999999999,1,Discount,5.84,327,Large,0
2023-04-06,10,North,137,Dairy,18,167.21999999999997,0,,9.29,997,Medium,0
2022-08-12,2,North,136,Personal Care,17,63.92,1,FlashSale,3.7600000000000002,633,Large,0
2024-07-20,9,East,119,Household,18,106.27199999999999,1,Discount,5.904,616,Large,1
2023-09-30,5,South,104,Personal Care,16,166.656,0,,9.92,679,Large,1
2023-05-05,3,North,121,Personal Care,14,79.52,1,BuyOneGetOne,5.68,293,Small,0
2022-05-24,7,North,131,Dairy,9,38.07000000000001,0,,4.23,978,Medium,0
2024-06-26,1,North,111,Household,18,64.08,0,,3.56,717,Large,0
2023-02-14,8,South,143,Dairy,17,149.26,0,,8.78,916,Medium,0
2023-11-25,4,South,128,Beverages,27,59.339999999999996,0,,2.15,460,Medium,1
2023-07-08,5,South,116,Personal Care,13,72.336,1,FlashSale,5.48,111,Small,1
2023-08-11,10,North,110,Beverages,16,65.12,0,,4.07,735,Medium,0
2024-07-11,2,East,114,Snacks,15,28.799999999999997,1,Discount,1.92,827,Medium,0
2023-11-05,10,South,106,Household,19,190.65599999999998,0,,9.93,263,Medium,1
2022-10-21,3,East,132,Personal Care,17,71.06,0,,4.18,561,Large,0
2023-12-11,1,North,123,Personal Care,9,42.660000000000004,0,,4.74,594,Medium,0
2022-04-19,4,East,140,Dairy,18,63.216,1,Discount,3.512,182,Medium,0
2022-07-09,7,North,120,Dairy,22,209.53199999999998,0,,9.19,936,Large,1
2022-03-13,7,North,120,Household,18,49.86,0,,2.77,710,Medium,1
2022-07-12,10,North,147,Beverages,17,88.74,0,,5.22,772,Large,0
2022-07-07,3,North,127,Household,15,113.25,0,,7.55,784,Large,0
2023-10-15,9,South,128,Household,14,85.536,0,,5.94,299,Medium,1
2024-05-07,3,South,123,Dairy,8,33.76,0,,4.22,141,Large,0
2024-03-16,2,East,119,Household,19,85.63199999999999,0,,4.46,475,Large,1
2022-09-24,7,North,104,Beverages,18,136.79999999999998,0,,7.6,819,Small,1
2023-08-24,6,South,104,Dairy,13,122.85,0,,9.45,314,Small,0
2024-03-01,2,East,147,Beverages,13,65.25999999999999,0,,5.02,433,Large,0
2024-03-08,1,East,116,Household,20,104.2,0,,5.21,717,Large,0
2023-07-30,6,South,138,Beverages,28,274.176,0,,9.52,749,Small,1
2023-01-26,2,South,127,Household,17,74.46,0,,4.38,743,Large,0
2023-05-17,10,North,107,Snacks,13,116.74000000000001,0,,8.98,855,Large,0
2023-01-12,2,North,116,Dairy,16,51.36,0,,3.21,403,Medium,0
2024-11-28,9,South,130,Dairy,13,86.632,1,BuyOneGetOne,6.664000000000001,352,Small,0
2023-01-18,10,South,123,Snacks,15,51.3,0,,3.42,456,Medium,0
2022-02-02,10,North,112,Dairy,11,41.62400000000001,1,FlashSale,3.7840000000000007,216,Large,0
2024-02-09,4,East,144,Snacks,11,59.84,1,BuyOneGetOne,5.44,706,Medium,0
2023-08-03,2,North,134,Personal Care,22,55.88,0,,2.54,602,Small,0
2022-05-24,7,East,149,Beverages,16,27.776,1,Discount,1.736,579,Large,0
2024-06-08,7,North,147,Dairy,16,58.464,0,,3.48,722,Medium,1
2023-08-12,3,East,108,Snacks,8,26.544000000000004,0,,3.16,954,Small,1
2022-01-09,5,North,107,Snacks,20,70.99199999999999,0,,3.48,590,Medium,1
2024-08-09,1,North,150,Household,18,177.66,0,,9.87,519,Small,0
2022-06-20,6,East,105,Dairy,16,30.464,1,FlashSale,1.904,543,Large,0
2022-06-28,8,East,132,Beverages,13,69.16,0,,5.32,422,Medium,0
2024-06-22,6,East,130,Personal Care,13,51.48,0,,3.9,165,Medium,1
2024-03-23,2,East,112,Personal Care,14,61.056,0,,4.24,473,Small,1
2022-08-21,1,East,143,Dairy,16,78.456,0,,4.67,639,Large,1
2023-11-23,1,North,126,Dairy,15,46.800000000000004,0,,3.12,442,Medium,0
2023-10-24,3,North,146,Household,14,109.75999999999999,0,,7.84,588,Small,0
2023-10-25,3,East,143,Dairy,16,85.6,0,,5.35,324,Small,0
2022-11-09,7,East,127,Personal Care,19,72.2,0,,3.8,234,Medium,0
2022-12-06,6,East,109,Personal Care,18,117.72,0,,6.54,688,Small,0
2022-12-09,4,North,128,Beverages,13,98.14999999999999,0,,7.55,430,Small,0
2024-10-17,6,South,145,Dairy,16,85.504,1,FlashSale,5.344,630,Medium,0
2024-06-11,8,North,135,Beverages,20,71.39999999999999,0,,3.57,444,Medium,0
2022-08-09,3,East,119,Beverages,13,83.2,1,Discount,6.4,947,Large,0
2022-12-11,6,North,106,Beverages,13,34.98,0,,2.65,855,Medium,1
2024-08-13,8,North,109,Household,20,144.0,0,,7.2,887,Large,0
2023-09-15,2,North,113,Household,6,59.88,0,,9.98,620,Medium,0
2022-09-24,3,North,142,Personal Care,15,57.408,0,,3.68,172,Large,1
2023-07-26,7,East,140,Personal Care,18,170.64000000000001,0,,9.48,188,Large,0
2024-02-27,7,North,145,Snacks,16,155.52,0,,9.72,806,Medium,0
2023-08-17,6,North,119,Dairy,13,26.65,0,,2.05,369,Small,0
2024-05-19,4,East,130,Dairy,10,71.712,1,BuyOneGetOne,6.640000000000001,831,Large,1
2022-06-22,7,East,110,Snacks,23,77.096,1,BuyOneGetOne,3.3520000000000003,538,Small,0
2023-11-17,8,East,126,Dairy,11,48.95,0,,4.45,701,Small,0
2023-07-20,8,East,130,Dairy,20,136.0,1,BuyOneGetOne,6.800000000000001,996,Small,0
2022-07-10,8,South,104,Dairy,18,161.64000000000001,0,,8.98,271,Large,1
2024-04-22,10,North,133,Snacks,13,67.73,0,,5.21,531,Small,0
2022-08-12,3,East,135,Household,22,126.5,0,,5.75,991,Large,0
2024-12-09,6,South,150,Dairy,12,89.16,0,,7.43,658,Small,0
2024-09-10,8,North,132,Household,12,60.96,1,BuyOneGetOne,5.08,448,Medium,0
2023-05-17,7,North,131,Personal Care,14,74.62,0,,5.33,456,Medium,0
2022-12-06,5,North,122,Dairy,10,73.28,1,Discount,7.328,602,Medium,0
2023-08-20,7,South,130,Beverages,26,263.208,0,,9.97,716,Small,1
2023-12-10,10,North,102,Beverages,14,92.59199999999998,0,,6.43,256,Medium,1
2022-09-08,1,South,107,Beverages,13,50.050000000000004,0,,3.85,382,Large,0
2022-02-28,1,South,141,Household,12,112.08,0,,9.34,571,Small,0
2022-01-13,8,South,113,Beverages,15,83.25,0,,5.55,281,Large,0
2024-02-01,2,South,104,Dairy,16,135.36,0,,8.46,605,Small,0
2024-12-27,1,South,143,Personal Care,12,91.80000000000001,0,,7.65,227,Large,0
2024-04-19,1,South,149,Beverages,11,42.57,0,,3.87,927,Large,0
2023-07-28,6,East,120,Personal Care,19,150.1,0,,7.9,501,Large,0
2022-05-02,1,South,114,Beverages,17,119.0,1,FlashSale,7.0,581,Large,0
2024-06-15,4,North,129,Personal Care,21,73.008,0,,3.38,990,Small,1
2024-12-13,8,South,116,Household,15,97.92,1,FlashSale,6.5280000000000005,551,Medium,0
2023-08-13,7,East,102,Snacks,22,80.94,0,,3.55,972,Small,1
2023-03-14,5,South,106,Dairy,13,65.25999999999999,0,,5.02,720,Large,0
2023-12-05,9,North,102,Snacks,15,34.440000000000005,1,FlashSale,2.2960000000000003,646,Large,0
2023-08-02,7,North,134,Beverages,19,144.4,1,FlashSale,7.6000000000000005,142,Large,0
2023-09-09,1,North,114,Household,12,85.08,0,,7.09,839,Small,1
2022-05-06,1,North,110,Dairy,17,66.3,0,,3.9,652,Large,0
2023-07-28,1,South,150,Snacks,20,68.8,0,,3.44,314,Medium,0
2023-03-23,10,North,111,Snacks,9,70.2,0,,7.8,443,Medium,0
2023-09-01,1,North,102,Beverages,9,28.512,1,Discount,3.168,193,Medium,0
2023-10-23,2,East,129,Snacks,11,69.08,0,,6.28,181,Small,0
2022-03-14,1,North,131,Household,16,153.92,0,,9.62,364,Small,0
2022-06-04,5,East,119,Snacks,16,157.08,0,,9.35,549,Small,1
2024-03-20,3,North,144,Beverages,19,103.55,0,,5.45,145,Medium,0
2024-05-17,8,North,101,Beverages,14,30.240000000000002,0,,2.16,586,Medium,0
2022-05-28,7,North,114,Dairy,18,52.199999999999996,0,,2.9,823,Large,1
2024-08-20,4,North,126,Dairy,21,116.08800000000001,1,Discount,5.5280000000000005,880,Medium,0
2024-06-12,2,South,121,Household,13,70.59,0,,5.43,403,Medium,0
2023-08-19,4,East,146,Dairy,24,142.56,0,,5.94,438,Medium,1
2022-08-26,6,North,136,Snacks,13,48.048,1,BuyOneGetOne,3.696,579,Large,0
2022-03-25,5,East,137,Dairy,19,141.36,0,,7.44,792,Small,0
2024-10-29,3,North,106,Beverages,19,116.66,0,,6.14,717,Small,0
2023-07-01,7,South,114,Snacks,14,135.93599999999998,0,,9.44,733,Small,1
2024-08-20,3,North,112,Household,16,54.4,0,,3.4,111,Small,0
2022-11-26,2,South,108,Personal Care,19,140.736,0,,7.33,619,Medium,1
2023-09-28,5,South,121,Household,14,56.839999999999996,0,,4.06,851,Medium,0
2024-09-07,6,North,144,Snacks,18,36.864000000000004,1,FlashSale,2.048,521,Medium,1
2022-03-27,10,East,106,Beverages,15,109.044,0,,6.99,347,Medium,1
2022-02-26,7,North,118,Household,13,30.096,1,BuyOneGetOne,2.2800000000000002,279,Medium,1
2023-06-28,10,South,125,Dairy,14,116.75999999999999,0,,8.34,898,Large,0
2022-10-16,5,South,118,Beverages,24,123.60000000000001,0,,5.15,501,Medium,1
2022-03-29,8,North,130,Household,16,61.6,0,,3.85,624,Small,0
2024-12-01,3,South,137,Dairy,13,47.651999999999994,0,,3.61,645,Small,1
2024-10-13,8,South,148,Personal Care,15,51.791999999999994,0,,3.32,715,Large,1
2023-11-29,10,East,112,Snacks,20,34.08,1,Discount,1.704,738,Small,0
2022-10-09,10,East,140,Household,18,151.56,0,,8.42,919,Small,1
2023-01-01,2,East,142,Household,13,97.812,0,,7.41,676,Large,1
2022-01-26,5,East,129,Personal Care,10,57.5,0,,5.75,288,Large,0
2022-03-09,8,East,142,Beverages,13,26.909999999999997,0,,2.07,620,Small,0
2024-08-07,4,South,128,Dairy,14,34.384,1,Discount,2.456,669,Medium,0
2024-12-01,6,North,133,Beverages,15,101.3376,1,BuyOneGetOne,6.4959999999999996,281,Large,1
2023-06-06,6,East,118,Household,19,186.39000000000001,0,,9.81,672,Small,0
2023-10-20,3,South,134,Beverages,10,67.4,0,,6.74,127,Medium,0
2023-08-11,4,North,134,Snacks,20,99.0,0,,4.95,857,Large,0
2023-07-15,6,East,122,Household,18,136.98000000000002,0,,7.61,571,Large,1
2023-01-17,8,East,143,Snacks,13,115.05,0,,8.85,560,Large,0
2024-08-17,4,East,122,Beverages,16,35.884800000000006,1,FlashSale,2.136,568,Large,1
2024-12-03,10,East,120,Household,15,67.35000000000001,0,,4.49,502,Medium,0
2022-02-14,2,South,136,Household,13,80.288,1,FlashSale,6.176,154,Medium,0
2024-09-18,10,North,113,Personal Care,13,72.8,0,,5.6,504,Small,0
2023-08-27,1,East,114,Personal Care,7,58.536,0,,8.13,673,Large,1
2024-03-30,8,South,143,Dairy,16,138.936,0,,8.27,477,Medium,1
2022-04-05,6,North,101,Snacks,15,70.80000000000001,1,BuyOneGetOne,4.720000000000001,793,Small,0
2022-06-05,5,North,118,Beverages,19,81.21600000000001,0,,4.23,422,Small,1
2023-10-01,6,North,120,Household,21,50.45759999999999,1,FlashSale,2.336,472,Small,1
2022-07-20,1,North,102,Dairy,15,143.85,0,,9.59,357,Large,0
2023-07-28,4,East,117,Personal Care,15,149.4,0,,9.96,647,Small,0
2022-07-23,4,North,109,Household,19,121.91999999999999,0,,6.35,443,Large,1
2022-07-28,1,East,132,Household,13,50.96,0,,3.92,894,Large,0
2023-12-26,1,North,101,Snacks,17,69.53,0,,4.09,245,Medium,0
2024-11-16,2,East,139,Beverages,26,138.33599999999998,1,BuyOneGetOne,5.24,501,Medium,1
2023-05-26,9,East,109,Dairy,13,125.71,0,,9.67,567,Small,0
2022-07-13,6,East,123,Household,19,72.96,0,,3.84,234,Small,0
2022-05-20,10,North,144,Snacks,15,30.749999999999996,0,,2.05,562,Medium,0
2022-05-02,1,East,141,Dairy,17,116.62,0,,6.86,585,Small,0
2022-11-10,3,South,134,Household,14,84.0,1,Discount,6.0,313,Medium,0
2022-03-15,3,East,112,Personal Care,15,71.7,0,,4.78,330,Small,0
2024-12-11,6,East,105,Snacks,20,41.2,0,,2.06,423,Small,0
2024-05-18,8,South,135,Household,21,117.93599999999999,0,,5.46,361,Small,1
2022-12-21,1,North,102,Beverages,11,90.42,0,,8.22,633,Large,0
2023-03-15,3,East,112,Personal Care,9,54.288,1,Discount,6.032,624,Medium,0
2022-12-19,9,South,116,Personal Care,15,30.3,0,,2.02,216,Medium,0
2022-06-11,3,East,111,Personal Care,13,78.408,0,,5.94,540,Medium,1
2023-04-09,9,East,139,Beverages,15,87.984,0,,5.64,265,Medium,1
2022-08-02,4,North,115,Household,18,41.58,0,,2.31,725,Large,0
2022-05-13,7,South,138,Personal Care,12,107.16,0,,8.93,734,Medium,0
2022-03-28,1,South,138,Dairy,17,100.47,0,,5.91,936,Large,0
2022-06-30,7,North,120,Personal Care,6,15.600000000000001,0,,2.6,525,Large,0
2023-07-19,6,North,123,Household,15,82.56,1,BuyOneGetOne,5.5040000000000004,675,Small,0
2022-07-01,10,East,139,Household,16,91.36,0,,5.71,969,Medium,0
2024-09-19,5,East,131,Snacks,20,40.32,1,BuyOneGetOne,2.016,390,Large,0
2023-09-07,1,North,143,Household,19,44.08,0,,2.32,680,Small,0
2022-09-15,2,South,131,Snacks,22,92.4,0,,4.2,788,Large,0
2024-08-27,5,South,126,Personal Care,13,104.0,0,,8.0,360,Medium,0
2022-09-28,1,North,103,Household,15,92.76000000000002,1,FlashSale,6.184000000000001,254,Medium,0
2022-12-24,9,East,108,Beverages,16,107.52000000000001,0,,6.4,876,Large,1
2023-05-17,4,North,137,Beverages,19,165.68,0,,8.72,172,Small,0
2023-05-26,8,North,126,Personal Care,16,126.08,0,,7.88,488,Medium,0
2024-12-01,4,North,127,Snacks,19,58.367999999999995,0,,3.04,793,Small,1
2022-03-08,6,North,106,Personal Care,19,156.75,0,,8.25,904,Large,0
2023-06-20,4,North,101,Beverages,24,131.04,0,,5.46,870,Medium,0
2024-04-02,8,South,144,Personal Care,10,93.2,0,,9.32,639,Large,0
2022-08-31,6,East,116,Beverages,13,50.024,1,BuyOneGetOne,3.848,582,Small,0
2023-01-29,2,South,139,Beverages,10,52.27199999999999,0,,4.84,994,Large,1
2022-10-03,2,North,136,Household,13,80.21,0,,6.17,691,Medium,0
2023-08-18,1,North,122,Dairy,10,62.96,1,Discount,6.296,633,Medium,0
2024-11-10,4,East,147,Personal Care,25,58.211999999999996,0,,2.31,172,Large,1
2023-07-15,5,South,148,Dairy,14,107.856,0,,7.49,222,Small,1
2022-05-20,7,South,112,Dairy,14,92.25999999999999,0,,6.59,168,Small,0
2022-12-28,9,North,133,Household,21,53.34,0,,2.54,561,Small,0
2023-01-25,8,South,129,Personal Care,20,88.0,0,,4.4,201,Small,0
2024-05-23,2,South,120,Snacks,12,19.776000000000003,1,Discount,1.6480000000000001,191,Small,0
2023-06-04,2,North,105,Personal Care,14,139.824,0,,9.71,303,Small,1
2023-10-05,10,North,130,Beverages,15,56.88,1,BuyOneGetOne,3.7920000000000003,842,Large,0
2022-11-07,7,North,102,Personal Care,12,37.8,0,,3.15,680,Medium,0
2024-03-22,10,East,125,Snacks,13,92.3,0,,7.1,496,Large,0
2022-01-26,9,South,124,Personal Care,18,85.67999999999999,0,,4.76,453,Medium,0
2023-10-20,5,South,144,Personal Care,18,70.02,0,,3.89,363,Medium,0
2024-04-04,9,East,120,Beverages,23,168.13,0,,7.31,126,Medium,0
2023-11-13,7,North,133,Dairy,11,99.22,0,,9.02,205,Small,0
2024-08-22,1,South,105,Personal Care,17,37.91,0,,2.23,787,Small,0
2024-01-23,6,South,149,Snacks,16,89.76,0,,5.61,941,Small,0
2023-03-22,10,South,114,Snacks,15,93.89999999999999,0,,6.26,554,Medium,0
2023-08-24,5,North,110,Personal Care,15,66.3,0,,4.42,325,Large,0
2024-11-23,3,South,103,Snacks,14,142.272,0,,9.88,422,Medium,1
2023-09-07,9,North,103,Dairy,27,116.64000000000001,0,,4.32,128,Medium,0
2022-11-29,9,South,137,Personal Care,17,89.42,0,,5.26,450,Medium,0
2022-10-26,10,North,132,Dairy,17,80.07,0,,4.71,893,Small,0
2023-05-21,9,North,103,Snacks,12,110.28,0,,9.19,382,Medium,1
2023-01-14,6,East,144,Household,20,54.059999999999995,0,,2.65,998,Large,1
2024-08-19,8,South,122,Personal Care,16,55.168,1,FlashSale,3.448,772,Large,0
2022-04-25,7,North,102,Beverages,16,33.76,0,,2.11,791,Small,0
2022-12-07,4,East,138,Household,18,134.64000000000001,0,,7.48,422,Small,0
2024-03-29,5,North,119,Household,17,116.62,0,,6.86,889,Large,0
2023-11-28,6,East,120,Personal Care,10,56.4,0,,5.64,607,Medium,0
2024-06-02,10,East,125,Household,10,32.724,0,,3.03,606,Medium,1
2024-03-14,1,East,105,Beverages,20,129.76,1,BuyOneGetOne,6.4879999999999995,159,Large,0
2023-06-12,3,South,118,Personal Care,15,121.05000000000001,0,,8.07,500,Large,0
2022-02-26,1,South,114,Personal Care,15,64.272,1,FlashSale,4.12,545,Medium,1
2024-03-11,7,South,109,Beverages,16,151.68,0,,9.48,807,Medium,0
2022-12-10,5,East,127,Snacks,13,44.352,0,,3.36,838,Medium,1
2022-01-16,8,South,112,Dairy,13,58.924800000000005,1,Discount,4.464,382,Small,1
2024-12-25,9,North,138,Dairy,21,124.11,0,,5.91,336,Medium,0
2023-05-21,6,East,146,Snacks,14,78.192,0,,5.43,331,Medium,1
2023-05-11,8,North,127,Beverages,15,68.55000000000001,0,,4.57,939,Medium,0
2022-03-27,3,South,128,Dairy,22,92.4768,1,Discount,4.056,698,Large,1
2023-01-31,5,North,115,Personal Care,14,88.48,0,,6.32,890,Large,0
2024-06-01,8,South,108,Personal Care,10,31.751999999999995,0,,2.94,813,Large,1
2024-06-23,3,East,144,Household,18,61.02,0,,3.39,892,Small,1
2024-11-04,3,South,121,Household,7,65.73,0,,9.39,732,Large,0
2022-04-11,5,South,118,Beverages,13,73.84,0,,5.68,617,Medium,0
2023-12-19,3,North,102,Snacks,15,116.7,0,,7.78,753,Medium,0
2024-09-03,6,East,124,Dairy,17,53.89,0,,3.17,146,Large,0
2024-01-28,8,North,118,Household,16,36.96000000000001,1,FlashSale,2.2,569,Medium,1
2023-11-06,4,North,142,Household,9,52.83,0,,5.87,427,Large,0
2022-03-04,10,North,137,Snacks,19,92.91,0,,4.89,610,Medium,0
2022-02-22,2,South,104,Snacks,16,132.0,0,,8.25,349,Large,0
2023-01-15,8,East,123,Personal Care,21,80.35199999999999,0,,3.72,214,Medium,1
2024-11-30,10,North,114,Household,15,80.496,1,FlashSale,5.16,290,Large,1
2022-10-11,5,East,147,Beverages,15,135.9,0,,9.06,565,Large,0
2024-02-09,6,South,143,Dairy,13,57.46,0,,4.42,869,Small,0
2022-08-13,10,South,144,Personal Care,24,167.52,0,,6.98,848,Large,1
2022-06-04,1,East,133,Personal Care,9,27.072,0,,2.82,186,Large,1
2023-03-13,6,South,125,Dairy,18,86.39999999999999,0,,4.8,750,Large,0
2022-08-23,3,North,146,Personal Care,15,75.14999999999999,0,,5.01,372,Small,0
2022-11-04,6,North,109,Beverages,16,151.52,0,,9.47,877,Medium,0
2022-04-25,9,North,101,Household,14,68.32,0,,4.88,788,Small,0
